Customer ID,Persona,raw_cluster,Churn Value,Age,married_bin,senior_bin,Number of Dependents,Tenure in Months,Monthly Charge,is_fiber,is_mpm,protection_count,Number of Referrals,Satisfaction Score,CLTV
4039-HEUNW,P3: Senior Digital Adopter,1,1,77,1,1,0,36,96.5,1,1,1,1,3,4652
0812-WUPTB,P3: Senior Digital Adopter,1,1,65,1,1,0,1,70.85,1,1,0,1,2,3022
2403-BCASL,P3: Senior Digital Adopter,1,1,66,1,1,0,41,111.95,0,0,3,1,2,3711
3871-IKPYH,P3: Senior Digital Adopter,1,1,70,0,1,0,1,69.1,1,1,0,0,3,2767
1304-NECVQ,P3: Senior Digital Adopter,1,1,69,0,1,0,2,78.55,1,1,1,0,2,5203
5655-JSMZM,P3: Senior Digital Adopter,1,1,66,0,1,0,49,96.2,1,1,0,0,2,5904
4505-EXZHB,P3: Senior Digital Adopter,1,1,75,0,1,0,6,74.4,1,1,1,0,1,3964
8972-HJWNV,P3: Senior Digital Adopter,1,1,75,1,1,0,7,84.55,1,1,0,1,1,5245
2860-RANUS,P3: Senior Digital Adopter,1,1,67,0,1,0,20,85.8,1,1,0,0,1,3336
0406-BPDVR,P3: Senior Digital Adopter,1,1,75,1,1,0,54,101.5,1,0,1,0,2,6405
5276-KQWHG,P3: Senior Digital Adopter,1,1,74,0,1,0,2,69.6,1,1,0,0,3,4596
9667-EQRXU,P3: Senior Digital Adopter,1,1,74,0,1,0,30,40.3,0,1,1,0,2,3016
0946-CLJTI,P3: Senior Digital Adopter,1,1,67,1,1,0,58,98.7,1,1,1,1,1,4662
0324-BRPCJ,P3: Senior Digital Adopter,1,1,74,1,1,0,68,100.2,0,1,1,1,1,4481
9189-JWSHV,P3: Senior Digital Adopter,1,1,69,1,1,0,24,93.55,1,1,0,1,2,4937
0576-WNXXC,P3: Senior Digital Adopter,1,1,70,1,1,0,27,95.55,1,1,2,1,1,2999
5482-PLVPE,P3: Senior Digital Adopter,1,1,79,0,1,0,2,24.35,0,1,0,0,1,3278
4902-OHLSK,P3: Senior Digital Adopter,1,1,76,0,1,0,29,98.65,1,1,1,0,1,4235
0495-ZBNGW,P3: Senior Digital Adopter,1,1,78,1,1,0,5,79.9,1,1,1,1,2,4324
2357-COQEK,P3: Senior Digital Adopter,1,1,79,0,1,0,28,103.3,1,1,2,0,2,4136
2034-CGRHZ,P3: Senior Digital Adopter,1,1,73,0,1,0,24,102.95,1,1,2,0,3,5245
9360-AHGNL,P3: Senior Digital Adopter,1,1,74,1,1,0,43,109.55,1,0,3,7,2,5863
5485-WUYWF,P3: Senior Digital Adopter,1,1,73,0,1,0,2,66.4,0,1,2,0,1,4522
2632-UCGVD,P3: Senior Digital Adopter,1,1,71,1,1,0,66,100.05,1,1,1,6,2,4512
6425-YQLLO,P3: Senior Digital Adopter,1,1,68,1,1,0,66,105.95,1,0,2,1,2,6117
2091-RFFBA,P3: Senior Digital Adopter,1,1,70,0,1,0,31,73.9,1,1,0,0,1,2560
6899-PPEEA,P3: Senior Digital Adopter,1,1,66,0,1,0,37,96.55,1,1,0,0,2,4448
4597-NUCQV,P3: Senior Digital Adopter,1,1,65,0,1,0,24,101.25,1,1,1,0,3,4287
3754-DXMRT,P3: Senior Digital Adopter,1,1,78,0,1,0,2,44.15,0,1,0,0,2,5655
7130-VTEWQ,P3: Senior Digital Adopter,1,1,74,0,1,0,8,75.75,1,1,0,0,3,4174
7903-CMPEY,P3: Senior Digital Adopter,1,1,78,1,1,0,1,80.3,1,1,1,1,1,4138
1704-NRWYE,P3: Senior Digital Adopter,1,1,79,0,1,0,9,80.85,1,1,0,0,2,5242
7481-ATQQS,P3: Senior Digital Adopter,1,1,76,0,1,0,49,90.85,1,1,1,0,2,5651
0023-HGHWL,P3: Senior Digital Adopter,1,1,67,0,1,0,1,25.1,0,1,0,0,3,5437
1792-UXAFY,P3: Senior Digital Adopter,1,1,80,0,1,0,17,89.15,1,1,2,0,1,5082
6161-UUUTA,P3: Senior Digital Adopter,1,1,77,0,1,0,3,79.9,1,1,0,0,2,4367
6543-XRMYR,P3: Senior Digital Adopter,1,1,73,0,1,0,30,99.7,1,1,1,0,1,3548
2479-BRAMR,P3: Senior Digital Adopter,1,1,74,1,1,0,41,83.75,1,1,2,1,1,4995
3714-JTVOV,P3: Senior Digital Adopter,1,1,76,1,1,0,42,74.15,1,1,1,1,1,2322
8580-QVLOC,P3: Senior Digital Adopter,1,1,78,1,1,0,72,92.45,0,0,4,0,1,5697
2012-NWRPA,P3: Senior Digital Adopter,1,1,78,1,1,0,11,99.55,1,1,1,1,3,3172
8808-ELEHO,P3: Senior Digital Adopter,1,1,66,0,1,0,8,81.25,1,1,1,0,1,3812
9058-CBREO,P3: Senior Digital Adopter,1,1,69,0,1,0,1,50.55,0,1,0,0,1,3357
8063-GBATB,P3: Senior Digital Adopter,1,1,74,0,1,0,27,85.25,1,1,0,0,1,5172
1069-XAIEM,P3: Senior Digital Adopter,1,1,68,0,1,0,1,85.05,1,1,0,0,1,2975
6987-XQSJT,P3: Senior Digital Adopter,1,1,68,0,1,0,54,79.5,1,1,1,0,1,5684
0722-TROQR,P3: Senior Digital Adopter,1,1,68,0,1,0,4,74.9,1,1,0,0,1,2122
6402-ZFPPI,P3: Senior Digital Adopter,1,1,75,0,1,0,25,102.8,1,1,2,0,1,4969
9965-YOKZB,P3: Senior Digital Adopter,1,1,73,0,1,0,9,83.85,1,1,0,0,1,3723
0504-HHAPI,P3: Senior Digital Adopter,1,1,72,0,1,0,27,88.3,1,1,1,0,3,2420
3791-LGQCY,P3: Senior Digital Adopter,1,1,68,1,1,0,56,100.65,0,1,1,1,1,4803
8166-ZZTFS,P3: Senior Digital Adopter,1,1,74,1,1,0,66,80.55,0,0,2,1,3,4400
2956-GGUCQ,P3: Senior Digital Adopter,1,1,71,1,1,0,24,78.85,1,1,1,1,1,3079
2778-OCLGR,P3: Senior Digital Adopter,1,1,75,1,1,0,24,39.1,0,1,1,1,1,4591
7067-KSAZT,P3: Senior Digital Adopter,1,1,66,1,1,0,65,106.25,1,0,2,1,1,5965
9300-AGZNL,P3: Senior Digital Adopter,1,1,76,0,1,0,1,94.0,1,1,0,0,1,4176
1112-CUNAO,P3: Senior Digital Adopter,1,1,67,0,1,0,15,89.85,1,1,1,0,2,2668
3389-YGYAI,P3: Senior Digital Adopter,1,1,79,0,1,0,8,105.5,1,1,2,0,3,5546
3070-DVEYC,P3: Senior Digital Adopter,1,1,78,0,1,0,7,73.75,1,1,0,0,2,5638
5707-ORNDZ,P3: Senior Digital Adopter,1,1,79,0,1,0,9,54.55,0,1,1,0,1,4656
8696-JKZNU,P3: Senior Digital Adopter,1,1,78,0,1,0,37,76.25,1,1,0,0,3,5859
2055-PDADH,P3: Senior Digital Adopter,1,1,71,0,1,0,3,70.4,1,1,0,0,3,2491
2302-ANTDP,P3: Senior Digital Adopter,1,1,76,1,1,0,48,117.45,1,1,4,9,1,5915
5233-GEEAX,P3: Senior Digital Adopter,1,1,65,0,1,0,8,29.4,0,1,1,0,1,5971
7137-RYLPP,P3: Senior Digital Adopter,1,1,75,1,1,0,37,85.7,1,1,0,1,2,4712
3957-LXOLK,P3: Senior Digital Adopter,1,1,75,0,1,0,28,106.15,1,1,2,0,1,5030
5281-BUZGT,P3: Senior Digital Adopter,1,1,69,0,1,0,36,90.85,1,1,1,0,1,5692
2718-GAXQD,P1: Family Anchor,3,1,68,1,1,3,4,46.0,0,1,0,1,1,4797
3217-FZDMN,P3: Senior Digital Adopter,1,1,66,0,1,0,8,94.45,1,1,1,0,1,3676
7480-QNVZJ,P3: Senior Digital Adopter,1,1,65,0,1,0,50,95.7,1,1,0,0,3,4287
7124-UGSUR,P3: Senior Digital Adopter,1,1,77,1,1,0,61,104.4,1,0,2,1,1,4412
1862-SKORY,P3: Senior Digital Adopter,1,1,66,1,1,0,40,39.3,0,1,1,1,3,2296
4816-JBHOV,P3: Senior Digital Adopter,1,1,72,0,1,0,2,44.7,0,1,0,0,1,4618
3247-ZVOUO,P3: Senior Digital Adopter,1,1,77,1,1,0,10,85.55,1,1,0,0,1,3336
1268-ASBGA,P3: Senior Digital Adopter,1,1,66,1,1,0,16,85.35,1,1,0,1,2,5769
4713-LZDRV,P3: Senior Digital Adopter,1,1,80,0,1,0,2,79.6,0,1,0,0,3,4322
4325-NFSKC,P3: Senior Digital Adopter,1,1,68,0,1,0,19,90.6,1,1,1,0,1,2373
6502-HCJTI,P3: Senior Digital Adopter,1,1,78,1,1,0,7,94.7,1,1,2,0,1,3591
8258-GSTJK,P3: Senior Digital Adopter,1,1,74,0,1,0,3,77.0,1,1,0,0,1,3128
2995-UPRYS,P3: Senior Digital Adopter,1,1,74,1,1,0,40,99.2,1,0,2,1,3,5098
6686-YPGHK,P3: Senior Digital Adopter,1,1,65,0,1,0,47,85.5,1,1,1,0,3,3645
8020-BWHYL,P3: Senior Digital Adopter,1,1,70,0,1,0,15,75.3,1,1,1,0,3,4526
6892-XPFPU,P3: Senior Digital Adopter,1,1,70,1,1,0,24,104.25,1,1,2,3,1,2104
8010-EZLOU,P3: Senior Digital Adopter,1,1,75,0,1,0,15,80.2,1,1,1,0,1,4958
8062-YBDOE,P3: Senior Digital Adopter,1,1,70,0,1,0,1,69.65,1,1,0,0,2,5844
3672-YITQD,P3: Senior Digital Adopter,1,1,71,1,1,0,36,84.1,1,1,0,1,1,2987
8988-ECPJR,P3: Senior Digital Adopter,1,1,79,1,1,0,34,79.6,1,1,1,1,1,3980
3776-EKTKM,P3: Senior Digital Adopter,1,1,79,0,1,0,1,36.45,0,1,0,0,3,5303
0643-OKLRP,P3: Senior Digital Adopter,1,1,73,1,1,0,47,80.35,1,1,1,1,1,5915
9381-NDKME,P3: Senior Digital Adopter,1,1,74,1,1,0,24,40.65,0,1,1,1,1,3843
8327-LZKAS,P3: Senior Digital Adopter,1,1,80,1,1,0,43,107.55,0,0,2,1,2,4423
1075-BGWOH,P3: Senior Digital Adopter,1,1,69,1,1,0,16,98.75,1,1,1,1,2,3392
8485-GJCDN,P3: Senior Digital Adopter,1,1,71,0,1,0,5,69.05,1,1,0,0,3,3368
6029-WTIPC,P3: Senior Digital Adopter,1,1,73,0,1,0,37,101.1,1,1,1,0,1,4424
3317-HRTNN,P3: Senior Digital Adopter,1,1,79,0,1,0,5,45.7,0,1,0,0,3,3561
5569-OUICF,P3: Senior Digital Adopter,1,1,67,1,1,0,28,101.3,1,1,1,1,3,4994
5747-PMBSQ,P3: Senior Digital Adopter,1,1,72,1,1,0,10,92.5,1,1,3,1,1,2415
2982-IHMFT,P3: Senior Digital Adopter,1,1,75,0,1,0,1,74.45,1,1,0,0,3,4291
5143-EGQFK,P3: Senior Digital Adopter,1,1,76,0,1,0,10,29.65,0,1,1,0,2,5702
6168-WFVVF,P3: Senior Digital Adopter,1,1,69,0,1,0,3,70.3,1,1,0,0,3,5165
7450-NWRTR,P3: Senior Digital Adopter,1,1,76,0,1,0,12,99.45,1,1,1,0,3,2819
6005-OBZPH,P3: Senior Digital Adopter,1,1,68,0,1,0,26,89.15,1,1,1,0,1,4074
7932-WPTDS,P3: Senior Digital Adopter,1,1,77,1,1,0,1,24.8,0,1,0,1,1,5377
7000-WCEVQ,P3: Senior Digital Adopter,1,1,67,0,1,0,20,61.6,0,1,0,0,1,3866
5959-BELXA,P3: Senior Digital Adopter,1,1,67,0,1,0,32,96.15,1,1,0,0,2,2246
2506-TNFCO,P3: Senior Digital Adopter,1,1,76,1,1,0,1,69.55,1,1,0,1,2,5948
6060-DRTNL,P3: Senior Digital Adopter,1,1,66,0,1,0,5,84.85,1,1,1,0,1,3305
8473-VUVJN,P3: Senior Digital Adopter,1,1,80,0,1,0,1,73.65,1,1,0,0,3,5443
0196-VULGZ,P3: Senior Digital Adopter,1,1,78,1,1,0,6,84.35,1,1,0,1,3,5721
1976-CFOCS,P3: Senior Digital Adopter,1,1,69,1,1,0,1,46.0,0,1,0,1,1,4531
4631-OACRM,P3: Senior Digital Adopter,1,1,78,0,1,0,15,79.4,1,1,0,0,1,3621
3755-JBMNH,P3: Senior Digital Adopter,1,1,78,1,1,0,16,71.8,1,1,0,1,1,3327
6345-ULYRW,P3: Senior Digital Adopter,1,1,68,1,1,0,44,88.4,0,0,1,1,3,2674
0013-EXCHZ,P3: Senior Digital Adopter,1,1,75,1,1,0,3,83.9,1,1,1,3,1,3464
5550-VFRLC,P3: Senior Digital Adopter,1,1,70,0,1,0,1,69.85,1,1,0,0,1,5056
2657-ALMWY,P3: Senior Digital Adopter,1,1,65,1,1,0,26,84.95,1,1,1,1,3,4316
6284-AHOOQ,P3: Senior Digital Adopter,1,1,71,0,1,0,22,90.5,1,1,1,0,1,5014
2460-FPSYH,P3: Senior Digital Adopter,1,1,72,0,1,0,40,55.8,0,1,2,0,1,4272
5028-HTLJB,P3: Senior Digital Adopter,1,1,69,0,1,0,1,20.05,0,1,0,0,1,3491
0875-CABNR,P3: Senior Digital Adopter,1,1,70,0,1,0,10,84.6,1,1,1,0,3,3320
6982-UQZLY,P3: Senior Digital Adopter,1,1,80,1,1,0,1,20.85,0,1,0,1,3,3817
0193-ESZXP,P3: Senior Digital Adopter,1,1,73,1,1,0,58,105.5,1,0,3,1,1,5067
4369-HTUIF,P3: Senior Digital Adopter,1,1,73,0,1,0,6,85.15,1,1,1,0,2,5831
5287-QWLKY,P3: Senior Digital Adopter,1,1,79,1,1,0,71,105.1,1,1,2,1,1,5725
1891-UAWWU,P3: Senior Digital Adopter,1,1,79,1,1,0,20,90.8,1,1,1,1,1,2312
3096-JRDSO,P3: Senior Digital Adopter,1,1,73,1,1,0,27,104.3,1,1,2,5,1,3444
2398-YPMUR,P3: Senior Digital Adopter,1,1,77,1,1,0,13,70.15,1,1,0,2,2,5101
1265-XTECC,P3: Senior Digital Adopter,1,1,68,1,1,0,68,96.55,1,0,2,5,1,5957
4871-JTKJF,P3: Senior Digital Adopter,1,1,70,0,1,0,1,69.65,1,1,0,0,3,4741
1415-YFWLT,P3: Senior Digital Adopter,1,1,68,0,1,0,1,89.3,1,1,0,0,1,3067
3500-RMZLT,P3: Senior Digital Adopter,1,1,76,0,1,0,15,96.3,1,1,3,0,1,2933
2642-DTVCO,P3: Senior Digital Adopter,1,1,68,0,1,0,9,85.05,1,1,0,0,3,5095
1363-TXLSL,P3: Senior Digital Adopter,1,1,80,1,1,0,1,70.3,1,1,0,0,1,4962
7136-RVDTZ,P3: Senior Digital Adopter,1,1,79,0,1,0,70,45.25,0,0,0,0,2,5824
6927-WTFIV,P3: Senior Digital Adopter,1,1,78,0,1,0,20,71.3,1,1,0,0,2,3684
3398-ZOUAA,P3: Senior Digital Adopter,1,1,76,1,1,0,21,69.1,1,1,0,1,2,3853
4844-JJWUY,P3: Senior Digital Adopter,1,1,65,0,1,0,1,86.0,1,1,1,0,1,5359
4785-QRJHC,P3: Senior Digital Adopter,1,1,80,1,1,0,46,59.9,0,0,3,1,3,4011
1965-AKTSX,P3: Senior Digital Adopter,1,1,65,0,1,0,14,78.95,1,1,1,0,1,5203
7248-VZQLC,P3: Senior Digital Adopter,1,1,78,0,1,0,47,85.2,1,1,2,0,1,4661
0011-IGKFF,P3: Senior Digital Adopter,1,1,78,1,1,0,13,98.0,1,1,2,1,1,3714
6496-SLWHQ,P3: Senior Digital Adopter,1,1,68,0,1,0,3,105.0,1,1,2,0,3,5960
9912-GVSEQ,P3: Senior Digital Adopter,1,1,73,1,1,0,26,93.85,1,1,2,1,2,2591
5383-MMTWC,P3: Senior Digital Adopter,1,1,75,1,1,0,8,84.0,1,1,0,1,3,4819
6877-LGWXO,P3: Senior Digital Adopter,1,1,66,1,1,0,18,78.55,1,1,0,1,3,3521
5167-GBFRE,P3: Senior Digital Adopter,1,1,73,0,1,0,4,25.2,0,1,0,0,3,4694
1324-NLTJE,P3: Senior Digital Adopter,1,1,73,0,1,0,15,55.0,0,1,1,0,1,3167
5567-WSELE,P3: Senior Digital Adopter,1,1,70,1,1,0,3,94.6,1,1,0,1,1,3019
6646-VRFOL,P3: Senior Digital Adopter,1,1,74,1,1,0,53,103.85,1,1,2,1,1,5860
9090-SGQXL,P3: Senior Digital Adopter,1,1,70,1,1,0,68,105.3,1,1,2,1,3,6284
6595-YGXIT,P3: Senior Digital Adopter,1,1,71,0,1,0,25,88.95,1,1,1,0,2,3878
9835-ZIITK,P3: Senior Digital Adopter,1,1,66,1,1,0,66,110.85,1,0,3,1,1,4281
5649-TJHOV,P3: Senior Digital Adopter,1,1,68,1,1,0,27,36.5,0,1,0,1,1,4564
9253-QXKBE,P3: Senior Digital Adopter,1,1,73,1,1,0,29,94.45,1,1,0,1,1,2233
8775-LHDJH,P3: Senior Digital Adopter,1,1,77,1,1,0,1,90.6,1,1,1,1,2,2905
3097-NQYSN,P3: Senior Digital Adopter,1,1,73,1,1,0,2,86.85,1,1,0,3,1,5204
3565-UNOCC,P3: Senior Digital Adopter,1,1,65,1,1,0,29,99.05,1,1,1,1,1,3179
9190-MFJLN,P3: Senior Digital Adopter,1,1,65,0,1,0,19,95.9,1,1,1,0,1,2851
1095-JUDTC,P3: Senior Digital Adopter,1,1,78,0,1,0,47,95.05,1,1,2,0,2,5214
5385-SUIRI,P3: Senior Digital Adopter,1,1,69,1,1,0,52,104.2,1,1,2,0,1,5648
6328-ZPBGN,P3: Senior Digital Adopter,1,1,67,0,1,0,11,95.15,1,1,0,0,2,4074
2856-NNASM,P3: Senior Digital Adopter,1,1,74,0,1,0,43,89.55,1,1,0,0,1,3802
6769-DYBQN,P3: Senior Digital Adopter,1,1,77,0,1,0,46,85.0,1,1,1,0,1,2097
2446-BEGGB,P3: Senior Digital Adopter,1,1,79,0,1,0,6,98.25,1,1,1,0,3,3330
1496-GGSUK,P3: Senior Digital Adopter,1,1,68,0,1,0,1,25.7,0,1,0,0,1,4095
3296-SILRA,P3: Senior Digital Adopter,1,1,76,1,1,0,1,76.4,1,1,1,6,2,2426
5180-UCIIQ,P1: Family Anchor,3,1,80,1,1,2,22,40.05,0,1,1,5,1,2061
1977-STDKI,P3: Senior Digital Adopter,1,1,72,0,1,0,1,73.0,1,1,1,0,1,4116
5813-UECBU,P3: Senior Digital Adopter,1,1,78,0,1,0,33,83.85,1,1,2,0,2,2583
4342-HENTK,P3: Senior Digital Adopter,1,1,67,0,1,0,2,70.65,1,1,0,0,1,2189
1597-LHYNC,P3: Senior Digital Adopter,1,1,74,0,1,0,26,95.0,1,1,2,0,1,4232
8651-ENBZX,P3: Senior Digital Adopter,1,1,68,0,1,0,60,106.0,1,0,2,0,3,5507
9286-DOJGF,P3: Senior Digital Adopter,1,1,66,1,1,0,38,74.95,1,1,0,5,1,5165
9661-MHUMO,P3: Senior Digital Adopter,1,1,71,1,1,1,1,49.25,0,1,1,3,3,4478
8884-ADFVN,P3: Senior Digital Adopter,1,1,65,1,1,0,7,101.95,1,1,1,2,1,2016
2720-WGKHP,P3: Senior Digital Adopter,1,1,65,0,1,0,2,94.0,1,1,0,0,1,5569
9776-CLUJA,P3: Senior Digital Adopter,1,1,69,1,1,0,51,77.5,1,1,1,1,1,5748
3551-HUAZH,P3: Senior Digital Adopter,1,1,68,0,1,0,1,74.4,1,1,0,0,2,3429
8634-MPHTR,P3: Senior Digital Adopter,1,1,68,1,1,0,47,100.05,1,1,1,1,1,5166
2474-BRUCM,P3: Senior Digital Adopter,1,1,76,1,1,0,40,101.85,1,1,1,1,1,2837
0616-ATFGB,P3: Senior Digital Adopter,1,1,74,1,1,0,1,25.05,0,1,0,1,1,2119
7235-NXZCP,P3: Senior Digital Adopter,1,1,79,0,1,0,2,74.85,1,1,0,0,2,5378
6661-HBGWL,P3: Senior Digital Adopter,1,1,69,0,1,0,42,104.75,1,1,2,0,1,2984
9317-WZPGV,P3: Senior Digital Adopter,1,1,74,0,1,0,2,79.75,1,1,0,0,3,4038
3621-CEOVK,P3: Senior Digital Adopter,1,1,71,1,1,0,14,100.2,1,1,1,1,1,3369
7632-MNYOY,P3: Senior Digital Adopter,1,1,69,0,1,0,66,110.9,1,0,3,0,3,4389
9248-OJYKK,P3: Senior Digital Adopter,1,1,74,0,1,0,1,76.45,1,1,0,0,3,3763
3398-FSHON,P3: Senior Digital Adopter,1,1,79,0,1,0,12,91.3,1,1,1,0,2,4703
3319-DWOEP,P3: Senior Digital Adopter,1,1,69,1,1,0,6,95.75,1,1,1,0,3,5750
0818-OCPZO,P3: Senior Digital Adopter,1,1,80,0,1,0,27,81.45,1,1,1,0,3,2571
1389-CXMLU,P3: Senior Digital Adopter,1,1,65,0,1,0,3,91.05,1,1,1,0,2,2194
5561-NWEVX,P3: Senior Digital Adopter,1,1,78,1,1,0,2,79.2,1,1,1,1,3,4225
2272-QAGFO,P3: Senior Digital Adopter,1,1,75,0,1,0,14,74.3,1,1,0,0,3,5342
3768-NLUBH,P3: Senior Digital Adopter,1,1,73,1,1,0,57,100.6,1,1,1,1,1,5247
7359-SSBJK,P3: Senior Digital Adopter,1,1,80,0,1,0,64,70.2,0,0,3,0,1,6080
0685-MLYYM,P3: Senior Digital Adopter,1,1,74,0,1,0,2,70.75,1,1,0,0,2,4407
7957-RYHQD,P3: Senior Digital Adopter,1,1,65,0,1,0,40,79.2,1,1,2,0,1,3207
6230-BSUXY,P3: Senior Digital Adopter,1,1,71,0,1,0,1,85.0,1,1,1,0,2,2650
3990-QYKBE,P3: Senior Digital Adopter,1,1,74,1,1,0,37,92.5,1,1,0,3,1,4127
9274-CNFMO,P3: Senior Digital Adopter,1,1,76,1,1,0,4,74.95,1,1,0,1,2,3716
3005-NFMTA,P3: Senior Digital Adopter,1,1,73,0,1,0,55,98.8,1,1,1,0,2,5543
5389-FFVKB,P3: Senior Digital Adopter,1,1,71,1,1,0,32,80.3,1,1,0,1,1,5365
8444-WRIDW,P3: Senior Digital Adopter,1,1,72,0,1,0,66,80.45,1,1,1,0,2,5011
5868-YWPDW,P3: Senior Digital Adopter,1,1,76,1,1,0,6,84.2,1,1,1,1,2,5834
1273-MTETI,P3: Senior Digital Adopter,1,1,69,0,1,0,4,88.85,1,1,1,0,3,2754
5480-HPRRX,P3: Senior Digital Adopter,1,1,80,0,1,0,3,25.3,0,1,0,0,3,3542
7234-FECYN,P3: Senior Digital Adopter,1,1,78,0,1,0,8,101.35,1,1,1,0,3,5546
1400-MMYXY,P3: Senior Digital Adopter,1,1,71,1,1,0,3,105.9,1,1,2,1,2,2715
7142-HVGBG,P3: Senior Digital Adopter,1,1,73,1,1,0,43,103.0,1,1,2,1,1,2505
1564-NTYXF,P3: Senior Digital Adopter,1,1,79,0,1,0,13,82.0,1,1,0,0,2,3363
0886-QGENL,P3: Senior Digital Adopter,1,1,72,1,1,0,27,101.25,1,1,2,1,1,4853
8739-WWKDU,P3: Senior Digital Adopter,1,1,69,0,1,0,25,89.5,1,1,1,0,1,4849
8685-WHQPW,P3: Senior Digital Adopter,1,1,79,0,1,0,22,74.4,1,1,0,0,1,2407
7240-FQLHE,P3: Senior Digital Adopter,1,1,68,1,1,0,18,99.75,1,1,1,1,2,5857
6664-FPDAC,P3: Senior Digital Adopter,1,1,77,0,1,0,56,111.95,1,0,3,0,3,4060
0786-VSSUD,P3: Senior Digital Adopter,1,1,68,0,1,0,16,39.0,0,1,1,0,1,5692
6583-QGCSI,P3: Senior Digital Adopter,1,1,79,1,1,0,50,88.05,1,1,1,1,3,5813
1980-KXVPM,P3: Senior Digital Adopter,1,1,68,0,1,0,3,75.05,1,1,0,0,1,3553
0723-DRCLG,P3: Senior Digital Adopter,1,1,73,1,1,0,1,74.45,1,1,0,1,2,2394
6894-LFHLY,P3: Senior Digital Adopter,1,1,79,0,1,0,1,75.75,1,1,0,0,1,5571
8361-LTMKD,P3: Senior Digital Adopter,1,1,75,1,1,0,4,74.4,1,1,0,0,2,5839
3841-NFECX,P3: Senior Digital Adopter,1,0,69,1,1,0,71,96.35,1,0,4,3,4,5309
4929-XIHVW,P3: Senior Digital Adopter,1,0,79,1,1,0,2,95.5,1,0,1,10,5,4449
3413-BMNZE,P3: Senior Digital Adopter,1,0,71,0,1,0,1,45.25,0,0,0,0,3,3144
8012-SOUDQ,P3: Senior Digital Adopter,1,0,65,0,1,0,43,90.25,1,0,1,0,4,2223
6575-SUVOI,P3: Senior Digital Adopter,1,0,65,1,1,0,25,69.5,0,0,2,9,4,3154
4667-QONEA,P3: Senior Digital Adopter,1,0,72,1,1,0,60,74.85,0,0,4,9,3,5153
5067-XJQFU,P3: Senior Digital Adopter,1,0,77,1,1,0,66,108.45,1,0,3,3,5,4582
1891-QRQSA,P3: Senior Digital Adopter,1,0,71,1,1,0,64,111.6,1,0,3,9,4,4881
2673-CXQEU,P3: Senior Digital Adopter,1,0,73,0,1,0,56,110.5,1,0,3,0,4,4463
0191-ZHSKZ,P3: Senior Digital Adopter,1,0,80,0,1,0,30,74.75,0,0,2,0,4,3033
2424-WVHPL,P3: Senior Digital Adopter,1,0,79,0,1,0,1,74.7,1,0,1,0,5,4182
5386-THSLQ,P3: Senior Digital Adopter,1,0,65,1,1,0,66,45.55,0,0,2,0,5,6238
2639-UGMAZ,P3: Senior Digital Adopter,1,0,73,0,1,0,71,56.45,0,0,2,0,3,5372
3146-MSEGF,P3: Senior Digital Adopter,1,0,71,1,1,0,72,88.05,0,0,4,1,3,6102
1131-QQZEB,P3: Senior Digital Adopter,1,0,66,1,1,0,71,23.95,0,0,0,7,3,4329
2504-DSHIH,P3: Senior Digital Adopter,1,0,66,1,1,0,23,86.8,1,0,0,1,3,5788
9058-HRZSV,P3: Senior Digital Adopter,1,0,77,1,1,0,65,94.4,1,0,3,2,4,5348
4522-AKYLR,P3: Senior Digital Adopter,1,0,68,0,1,0,13,54.8,0,0,2,0,4,5557
0221-WMXNQ,P3: Senior Digital Adopter,1,0,66,0,1,0,4,75.35,1,0,1,0,3,4033
5046-NUHWD,P3: Senior Digital Adopter,1,0,69,1,1,0,29,45.0,0,0,2,5,3,3094
7529-ZDFXI,P3: Senior Digital Adopter,1,0,79,1,1,0,57,89.85,1,0,1,1,5,4429
3197-ARFOY,P3: Senior Digital Adopter,1,0,67,0,1,0,19,105.0,1,0,3,0,3,3524
4716-HHKQH,P3: Senior Digital Adopter,1,0,68,1,1,0,20,107.05,1,0,2,3,3,5328
3179-GBRWV,P3: Senior Digital Adopter,1,0,79,1,1,0,21,64.95,0,0,2,5,4,4604
4847-TAJYI,P3: Senior Digital Adopter,1,0,77,0,1,0,6,89.35,1,0,0,0,3,2578
6851-WEFYX,P3: Senior Digital Adopter,1,0,73,1,1,0,35,100.8,1,0,1,4,5,3318
3167-SNQPL,P3: Senior Digital Adopter,1,0,71,1,1,1,38,101.15,1,0,1,9,5,4036
2799-ARNLO,P3: Senior Digital Adopter,1,0,67,1,1,0,5,69.35,1,0,0,0,4,5437
5701-YVSVF,P3: Senior Digital Adopter,1,0,68,1,1,0,11,82.9,1,0,1,9,4,4413
5697-GOMBF,P1: Family Anchor,3,0,75,1,1,3,28,35.9,0,0,0,3,5,5444
2739-CACDQ,P3: Senior Digital Adopter,1,0,79,0,1,0,17,82.65,1,0,1,0,4,3754
6035-BXTTY,P3: Senior Digital Adopter,1,0,69,0,1,0,32,54.65,0,0,2,0,5,4045
0021-IKXGC,P3: Senior Digital Adopter,1,0,72,0,1,0,1,72.1,1,0,0,0,4,4432
4654-DLAMQ,P3: Senior Digital Adopter,1,0,69,1,1,0,64,97.0,1,0,3,9,3,4053
4115-NZRKS,P3: Senior Digital Adopter,1,0,72,0,1,0,7,89.15,1,0,0,0,5,2415
3351-NGXYI,P3: Senior Digital Adopter,1,0,70,0,1,0,16,54.1,0,0,1,0,3,2276
