Customer ID,churn_prob,risk_tier,Monthly Charge,Tenure in Months,Contract,Internet Type,Churn Value
8922-LIEGH,0.9166328,HIGH,89.7,25,Month-to-Month,Fiber Optic,1
1941-HOSAM,0.91648346,HIGH,90.1,1,Month-to-Month,Fiber Optic,0
5884-GCYMI,0.9164424,HIGH,69.4,1,Month-to-Month,Fiber Optic,1
5389-FFVKB,0.9162897,HIGH,80.3,32,Month-to-Month,Fiber Optic,1
5685-IIXLY,0.9160533,HIGH,83.6,5,Month-to-Month,Fiber Optic,1
2055-PDADH,0.9160494,HIGH,70.4,3,Month-to-Month,Fiber Optic,1
2446-PLQVO,0.9160309,HIGH,70.3,1,Month-to-Month,Fiber Optic,1
7503-ZGUZJ,0.91593206,HIGH,84.65,1,Month-to-Month,Fiber Optic,1
2272-QAGFO,0.9158004,HIGH,74.3,14,Month-to-Month,Fiber Optic,1
7181-BQYBV,0.9157531,HIGH,102.45,1,Month-to-Month,Fiber Optic,1
5299-RULOA,0.9157244,HIGH,100.25,10,Month-to-Month,Fiber Optic,1
6496-SLWHQ,0.91554654,HIGH,105.0,3,Month-to-Month,Fiber Optic,1
2609-IAICY,0.9153178,HIGH,77.15,1,Month-to-Month,Fiber Optic,1
8779-QRDMV,0.9152705,HIGH,39.65,1,Month-to-Month,DSL,1
8622-ZLFKO,0.9151778,HIGH,90.75,6,Month-to-Month,Fiber Optic,0
8695-ARGXZ,0.91508967,HIGH,75.55,34,Month-to-Month,Fiber Optic,0
2840-XANRC,0.9149165,HIGH,93.15,24,Month-to-Month,Cable,1
4283-FUTGF,0.9148469,HIGH,79.85,19,Month-to-Month,Fiber Optic,1
4192-GORJT,0.9147339,HIGH,94.45,5,Month-to-Month,Fiber Optic,1
1981-INRFU,0.91470295,HIGH,79.75,2,Month-to-Month,Fiber Optic,1
3319-DWOEP,0.9146434,HIGH,95.75,6,Month-to-Month,Fiber Optic,1
0295-PPHDO,0.91442686,HIGH,95.45,1,Month-to-Month,Fiber Optic,1
7693-LCKZL,0.9144067,HIGH,80.15,5,Month-to-Month,Fiber Optic,1
6702-OHFWR,0.9143408,HIGH,43.3,1,Month-to-Month,DSL,1
5597-GLBUC,0.9141228,HIGH,85.45,1,Month-to-Month,Fiber Optic,1
4958-XCBDQ,0.9140936,HIGH,101.4,35,Month-to-Month,Fiber Optic,1
3677-IYRBF,0.9140254,HIGH,30.4,2,Month-to-Month,DSL,1
3755-JBMNH,0.9138572,HIGH,71.8,16,Month-to-Month,Fiber Optic,1
5299-SJCZT,0.91378546,HIGH,101.55,3,Month-to-Month,Fiber Optic,1
1268-ASBGA,0.91369426,HIGH,85.35,16,Month-to-Month,Fiber Optic,1
3001-UNBTL,0.91366434,HIGH,103.95,29,Month-to-Month,Fiber Optic,0
1285-OKIPP,0.9133554,HIGH,79.9,1,Month-to-Month,Fiber Optic,1
0302-JOIVN,0.91326237,HIGH,101.15,8,Month-to-Month,Fiber Optic,1
1768-ZAIFU,0.9130839,HIGH,25.2,1,Month-to-Month,Cable,1
2865-TCHJW,0.91286,HIGH,89.2,4,Month-to-Month,Cable,1
6877-LGWXO,0.91273403,HIGH,78.55,18,Month-to-Month,Fiber Optic,1
0137-OCGAB,0.9125271,HIGH,80.2,1,Month-to-Month,Fiber Optic,1
8245-UMPYT,0.91250426,HIGH,96.4,16,Month-to-Month,Fiber Optic,1
4598-XLKNJ,0.91237515,HIGH,98.5,25,Month-to-Month,Fiber Optic,1
9878-TNQGW,0.91227204,HIGH,80.95,2,Month-to-Month,Fiber Optic,1
6969-MVBAI,0.91223,HIGH,90.1,9,Month-to-Month,Fiber Optic,0
0886-QGENL,0.9121972,HIGH,101.25,27,Month-to-Month,Fiber Optic,1
8118-TJAFG,0.912166,HIGH,101.5,9,Month-to-Month,Fiber Optic,0
5797-APWZC,0.9119311,HIGH,90.6,1,Month-to-Month,Fiber Optic,1
8111-SLLHI,0.9118762,HIGH,105.65,39,Month-to-Month,Fiber Optic,1
1907-UBQFC,0.91173774,HIGH,72.85,10,Month-to-Month,Fiber Optic,1
2845-AFFTX,0.9117195,HIGH,99.8,41,Month-to-Month,Fiber Optic,1
3269-ATYWD,0.91162753,HIGH,95.65,39,Month-to-Month,Fiber Optic,1
3217-FZDMN,0.9115687,HIGH,94.45,8,Month-to-Month,Fiber Optic,1
7384-GHBPI,0.9114831,HIGH,35.15,3,Month-to-Month,Cable,1
5027-QPKTE,0.911465,HIGH,69.35,7,Month-to-Month,Fiber Optic,1
6595-YGXIT,0.9114252,HIGH,88.95,25,Month-to-Month,Fiber Optic,1
2034-CGRHZ,0.9113675,HIGH,102.95,24,Month-to-Month,Fiber Optic,1
7465-ZZRVX,0.91133666,HIGH,70.35,1,Month-to-Month,Fiber Optic,0
8372-JUXUI,0.9113166,HIGH,74.35,1,Month-to-Month,Fiber Optic,1
0684-AOSIH,0.91105986,HIGH,95.0,1,Month-to-Month,Cable,1
7056-IMHCC,0.910959,HIGH,101.9,53,Month-to-Month,Fiber Optic,1
5393-RXQSZ,0.9109008,HIGH,79.6,1,Month-to-Month,Fiber Optic,1
3320-VEOYC,0.91062605,HIGH,95.6,14,Month-to-Month,Fiber Optic,0
2202-CUYXZ,0.91058284,HIGH,84.85,1,Month-to-Month,Fiber Optic,1
1976-CFOCS,0.9104077,HIGH,46.0,1,Month-to-Month,DSL,1
9685-WKZGT,0.9103703,HIGH,74.95,14,Month-to-Month,Fiber Optic,1
7120-RFMVS,0.91024196,HIGH,84.5,1,Month-to-Month,Fiber Optic,1
6358-LYNGM,0.9101946,HIGH,74.9,1,Month-to-Month,Fiber Optic,1
9490-DFPMD,0.9101821,HIGH,84.65,42,Month-to-Month,Fiber Optic,1
7234-FECYN,0.91005653,HIGH,101.35,8,Month-to-Month,Fiber Optic,1
6689-TCZHQ,0.9099579,HIGH,78.95,5,Month-to-Month,Fiber Optic,1
4510-HIMLV,0.9094313,HIGH,69.8,1,Month-to-Month,Fiber Optic,1
2514-GINMM,0.9093754,HIGH,79.5,1,Month-to-Month,Fiber Optic,1
8017-LXHFA,0.9092852,HIGH,94.75,23,Month-to-Month,Fiber Optic,1
9221-OTIVJ,0.9092503,HIGH,104.85,14,Month-to-Month,Fiber Optic,1
9787-XVQIU,0.90922886,HIGH,75.3,1,Month-to-Month,Fiber Optic,1
1980-KXVPM,0.9091814,HIGH,75.05,3,Month-to-Month,Fiber Optic,1
0875-CABNR,0.9091777,HIGH,84.6,10,Month-to-Month,Fiber Optic,1
5047-LHVLY,0.9090682,HIGH,50.15,1,Month-to-Month,Cable,1
3765-JXVKY,0.90906775,HIGH,74.7,1,Month-to-Month,Fiber Optic,1
6653-CBBOM,0.90904343,HIGH,70.3,1,Month-to-Month,Fiber Optic,1
3714-JTVOV,0.90901357,HIGH,74.15,42,Month-to-Month,Fiber Optic,1
7273-TEFQD,0.9089247,HIGH,41.15,3,Month-to-Month,DSL,1
7028-DVOIQ,0.9088676,HIGH,99.05,35,Month-to-Month,Fiber Optic,1
1448-PWKYE,0.9088668,HIGH,80.0,1,Month-to-Month,Cable,1
1866-RZZQS,0.9087874,HIGH,98.4,41,Month-to-Month,Fiber Optic,1
4912-PIGUY,0.90874076,HIGH,84.6,1,Month-to-Month,Fiber Optic,0
2867-UIMSS,0.9086987,HIGH,80.5,1,Month-to-Month,Fiber Optic,1
7534-BFESC,0.90869266,HIGH,76.1,24,Month-to-Month,Fiber Optic,1
6275-YDUVO,0.90852356,HIGH,86.2,2,Month-to-Month,Fiber Optic,1
3716-BDVDB,0.9082097,HIGH,69.1,1,Month-to-Month,Fiber Optic,1
7240-FQLHE,0.908191,HIGH,99.75,18,Month-to-Month,Fiber Optic,1
6982-UQZLY,0.9081908,HIGH,20.85,1,Month-to-Month,,1
1465-VINDH,0.9079889,HIGH,102.1,10,Month-to-Month,Fiber Optic,1
2860-RANUS,0.9078782,HIGH,85.8,20,Month-to-Month,Fiber Optic,1
0023-HGHWL,0.90774757,HIGH,25.1,1,Month-to-Month,Cable,1
7250-EQKIY,0.9077183,HIGH,50.45,1,Month-to-Month,DSL,1
0685-MLYYM,0.90758497,HIGH,70.75,2,Month-to-Month,Fiber Optic,1
5196-SGOAK,0.90734196,HIGH,75.7,1,Month-to-Month,Fiber Optic,1
7439-DKZTW,0.9068832,HIGH,80.55,1,Month-to-Month,Fiber Optic,0
8040-MNRTF,0.9068491,HIGH,71.1,1,Month-to-Month,Fiber Optic,0
4184-TJFAN,0.9067604,HIGH,88.3,3,Month-to-Month,Fiber Optic,1
1028-FFNJK,0.9067583,HIGH,101.5,30,Month-to-Month,Fiber Optic,0
0220-EBGCE,0.90674853,HIGH,85.85,2,Month-to-Month,Fiber Optic,1
0970-ETWGE,0.9067204,HIGH,89.55,1,Month-to-Month,Cable,1
8808-ELEHO,0.90646553,HIGH,81.25,8,Month-to-Month,Fiber Optic,1
5275-SQEIZ,0.90630937,HIGH,80.85,1,Month-to-Month,Fiber Optic,1
1086-LXKFY,0.90627235,HIGH,69.1,1,Month-to-Month,Fiber Optic,1
8835-VSDSE,0.9062407,HIGH,70.7,2,Month-to-Month,Cable,1
6583-QGCSI,0.90620524,HIGH,88.05,50,Month-to-Month,Fiber Optic,1
9546-CQJSU,0.90613526,HIGH,91.4,2,Month-to-Month,Fiber Optic,1
5318-IXUZF,0.9059475,HIGH,87.15,2,Month-to-Month,Fiber Optic,1
8696-JKZNU,0.9056796,HIGH,76.25,37,Month-to-Month,Fiber Optic,1
0946-CLJTI,0.905595,HIGH,98.7,58,Month-to-Month,Fiber Optic,1
3132-TVFDZ,0.90551865,HIGH,44.85,57,Month-to-Month,Cable,1
8945-GRKHX,0.90537214,HIGH,78.65,1,Month-to-Month,Fiber Optic,1
2262-SLNVK,0.90528363,HIGH,70.1,1,Month-to-Month,Fiber Optic,0
4234-XTNEA,0.9052768,HIGH,79.95,2,Month-to-Month,Fiber Optic,0
2656-FMOKZ,0.90503633,HIGH,74.45,15,Month-to-Month,Fiber Optic,1
5307-DZCVC,0.90464234,HIGH,85.95,32,Month-to-Month,Fiber Optic,1
6996-KNSML,0.9045733,HIGH,74.9,1,Month-to-Month,Fiber Optic,1
0680-DFNNY,0.90440714,HIGH,101.1,15,Month-to-Month,Fiber Optic,1
1875-QIVME,0.90373313,HIGH,104.4,2,Month-to-Month,Fiber Optic,1
5052-PNLOS,0.9035718,HIGH,105.35,3,Month-to-Month,Fiber Optic,1
0094-OIFMO,0.90354085,HIGH,95.0,11,Month-to-Month,Fiber Optic,1
2235-DWLJU,0.90335894,HIGH,44.4,6,Month-to-Month,DSL,0
5908-QMGOE,0.90313685,HIGH,74.2,15,Month-to-Month,Fiber Optic,1
4145-UQXUQ,0.9031271,HIGH,92.1,8,Month-to-Month,Fiber Optic,1
7249-WBIYX,0.90312064,HIGH,85.6,10,Month-to-Month,Cable,1
3398-ZOUAA,0.9030378,HIGH,69.1,21,Month-to-Month,Fiber Optic,1
0655-RBDUG,0.90296596,HIGH,98.05,7,Month-to-Month,Fiber Optic,1
5380-AFSSK,0.9027472,HIGH,93.9,5,Month-to-Month,Fiber Optic,1
6900-PXRMS,0.9025934,HIGH,105.75,26,Month-to-Month,Fiber Optic,1
3488-PGMQJ,0.9024886,HIGH,74.5,8,Month-to-Month,Fiber Optic,1
4636-QRJKY,0.90246004,HIGH,80.5,6,Month-to-Month,Fiber Optic,1
6060-DRTNL,0.9023476,HIGH,84.85,5,Month-to-Month,Fiber Optic,1
6877-TJMBR,0.9023357,HIGH,84.8,1,Month-to-Month,Fiber Optic,1
9961-JBNMK,0.9023056,HIGH,96.8,21,Month-to-Month,Fiber Optic,1
4501-EQDRN,0.9022781,HIGH,69.7,1,Month-to-Month,Fiber Optic,1
0742-NXBGR,0.90217954,HIGH,82.3,1,Month-to-Month,Fiber Optic,1
2018-QKYGT,0.9019069,HIGH,81.05,1,Month-to-Month,Fiber Optic,0
2091-RFFBA,0.90169924,HIGH,73.9,31,Month-to-Month,Fiber Optic,1
7551-DACSP,0.9013151,HIGH,55.3,6,Month-to-Month,DSL,1
0637-KVDLV,0.9008744,HIGH,76.5,2,Month-to-Month,Fiber Optic,1
5542-TBBWB,0.9008716,HIGH,69.9,1,Month-to-Month,Fiber Optic,0
9681-OXGVC,0.900764,HIGH,100.5,5,Month-to-Month,Fiber Optic,1
4439-JMPMT,0.90059805,HIGH,85.75,5,Month-to-Month,Fiber Optic,1
1236-WFCDV,0.90054053,HIGH,90.45,14,Month-to-Month,Fiber Optic,1
7579-OOPEC,0.9003869,HIGH,50.15,2,Month-to-Month,DSL,1
2024-BASKD,0.90028536,HIGH,74.6,1,Month-to-Month,Fiber Optic,1
4274-OWWYO,0.90008473,HIGH,74.35,1,Month-to-Month,Fiber Optic,1
8999-BOHSE,0.89997196,HIGH,89.7,11,Month-to-Month,Fiber Optic,1
9809-IMGCQ,0.89994055,HIGH,96.7,22,Month-to-Month,Fiber Optic,1
0259-GBZSH,0.89985454,HIGH,85.65,2,Month-to-Month,Cable,1
2815-CPTUL,0.89939165,HIGH,70.25,5,Month-to-Month,Fiber Optic,1
1389-CXMLU,0.89907753,HIGH,91.05,3,Month-to-Month,Fiber Optic,1
3097-NQYSN,0.8989401,HIGH,86.85,2,Month-to-Month,Fiber Optic,1
7817-BOQPW,0.8987732,HIGH,75.55,2,Month-to-Month,Fiber Optic,1
1112-CUNAO,0.89849055,HIGH,89.85,15,Month-to-Month,Fiber Optic,1
1618-CFHME,0.89834094,HIGH,75.9,2,Month-to-Month,Fiber Optic,1
0506-LVNGN,0.89818674,HIGH,75.55,5,Month-to-Month,Fiber Optic,1
8118-LSUEL,0.89805984,HIGH,106.4,23,Month-to-Month,Fiber Optic,1
1628-BIZYP,0.89790326,HIGH,85.0,1,Month-to-Month,Fiber Optic,0
5995-SNNEW,0.89768183,HIGH,104.45,23,Month-to-Month,Fiber Optic,0
2968-SSGAA,0.8975887,HIGH,100.6,10,Month-to-Month,Fiber Optic,1
6229-LSCKB,0.89752203,HIGH,79.7,6,Month-to-Month,Fiber Optic,0
7760-OYPDY,0.89745724,HIGH,80.65,2,Month-to-Month,Fiber Optic,1
9057-SIHCH,0.8971835,HIGH,96.6,3,Month-to-Month,Fiber Optic,1
8020-BWHYL,0.8970385,HIGH,75.3,15,Month-to-Month,Fiber Optic,1
0564-JJHGS,0.8970052,HIGH,95.5,9,Month-to-Month,Fiber Optic,1
7548-SEPYI,0.8966889,HIGH,96.25,5,Month-to-Month,Fiber Optic,1
4818-QIUFN,0.8965799,HIGH,79.15,20,Month-to-Month,Fiber Optic,1
5099-BAILX,0.8965167,HIGH,110.75,43,Month-to-Month,Fiber Optic,1
7488-MXJIV,0.8964711,HIGH,85.65,4,Month-to-Month,Fiber Optic,1
6857-VWJDT,0.8963903,HIGH,95.65,1,Month-to-Month,Fiber Optic,1
8086-OVPWV,0.89623624,HIGH,80.2,2,Month-to-Month,Fiber Optic,1
5519-YLDGW,0.89586335,HIGH,103.9,21,Month-to-Month,Fiber Optic,1
5054-IEXZT,0.8956523,HIGH,75.35,1,Month-to-Month,Fiber Optic,1
4505-EXZHB,0.895632,HIGH,74.4,6,Month-to-Month,Fiber Optic,1
7568-PODML,0.8954455,HIGH,45.3,1,Month-to-Month,DSL,1
1084-UQCHV,0.895427,HIGH,69.75,1,Month-to-Month,Fiber Optic,1
5949-XIKAE,0.89540416,HIGH,83.55,8,Month-to-Month,Cable,1
4626-GYCZP,0.8951895,HIGH,93.85,7,Month-to-Month,Fiber Optic,1
3318-OSATS,0.8951726,HIGH,95.45,35,Month-to-Month,Fiber Optic,1
3387-VATUS,0.8951004,HIGH,94.85,5,Month-to-Month,Fiber Optic,1
5760-IFJOZ,0.89507365,HIGH,107.95,3,Month-to-Month,Fiber Optic,0
7153-OANIO,0.894716,HIGH,69.95,1,Month-to-Month,Fiber Optic,1
4759-TRPLW,0.89468515,HIGH,70.4,1,Month-to-Month,Fiber Optic,1
3606-TWKGI,0.89454544,HIGH,106.9,13,Month-to-Month,Cable,1
2974-GGUXS,0.89447916,HIGH,91.95,36,Month-to-Month,Fiber Optic,0
9381-NDKME,0.89425105,HIGH,40.65,24,Month-to-Month,Cable,1
4631-OACRM,0.8941538,HIGH,79.4,15,Month-to-Month,Fiber Optic,1
0330-IVZHA,0.8939726,HIGH,69.95,5,Month-to-Month,Fiber Optic,1
7780-OTDSO,0.8938723,HIGH,99.4,18,Month-to-Month,Fiber Optic,1
8490-BXHEO,0.8938061,HIGH,80.55,18,Month-to-Month,Fiber Optic,0
9399-APLBT,0.89365554,HIGH,74.7,1,Month-to-Month,Fiber Optic,1
5956-VKDTT,0.89356685,HIGH,74.35,5,Month-to-Month,Fiber Optic,1
7503-QQRVF,0.89352065,HIGH,74.3,16,Month-to-Month,Fiber Optic,1
9689-PTNPG,0.8933676,HIGH,80.25,2,Month-to-Month,Fiber Optic,1
3001-CBHLQ,0.8933473,HIGH,104.9,32,Month-to-Month,Fiber Optic,1
9124-LHCJQ,0.8931396,HIGH,85.45,1,Month-to-Month,Fiber Optic,1
4325-NFSKC,0.89280164,HIGH,90.6,19,Month-to-Month,Fiber Optic,1
5889-JTMUL,0.8926919,HIGH,95.05,50,Month-to-Month,Fiber Optic,1
7156-MHUGY,0.8924991,HIGH,90.5,13,Month-to-Month,Fiber Optic,1
7248-VZQLC,0.89239466,HIGH,85.2,47,Month-to-Month,Fiber Optic,1
3049-SOLAY,0.8923733,HIGH,95.2,3,Month-to-Month,Fiber Optic,1
6397-JNZZG,0.892304,HIGH,55.55,43,Month-to-Month,DSL,1
4290-BSXUX,0.8922322,HIGH,79.65,3,Month-to-Month,Fiber Optic,1
8884-ADFVN,0.8921441,HIGH,101.95,7,Month-to-Month,Fiber Optic,1
4074-SJFFA,0.8921413,HIGH,54.75,1,Month-to-Month,DSL,1
3957-LXOLK,0.89199007,HIGH,106.15,28,Month-to-Month,Fiber Optic,1
4078-SAYYN,0.89171016,HIGH,100.75,11,Month-to-Month,Fiber Optic,1
6712-OAWRH,0.89133227,HIGH,91.25,26,Month-to-Month,Fiber Optic,1
4548-SDBKE,0.89126223,HIGH,85.2,5,Month-to-Month,Fiber Optic,1
9019-QVLZD,0.8911554,HIGH,79.55,1,Month-to-Month,Fiber Optic,1
8749-JMNKX,0.89105016,HIGH,93.8,51,Month-to-Month,Fiber Optic,1
8593-WHYHV,0.8909313,HIGH,85.3,3,Month-to-Month,Fiber Optic,1
4884-ZTHVF,0.8907456,HIGH,87.1,8,Month-to-Month,Fiber Optic,0
6127-ISGTU,0.89070594,HIGH,84.95,16,Month-to-Month,Fiber Optic,1
2027-FECZV,0.8902516,HIGH,106.7,12,Month-to-Month,Fiber Optic,1
1704-NRWYE,0.8900091,HIGH,80.85,9,Month-to-Month,Fiber Optic,1
8161-QYMTT,0.8899568,HIGH,94.1,7,Month-to-Month,Fiber Optic,0
3588-WSTTJ,0.8897404,HIGH,99.05,35,Month-to-Month,Fiber Optic,0
2672-HUYVI,0.8896538,HIGH,91.1,6,Month-to-Month,Fiber Optic,1
6319-IEJWJ,0.88959444,HIGH,90.2,20,Month-to-Month,Fiber Optic,1
9776-CLUJA,0.8893706,HIGH,77.5,51,Month-to-Month,Fiber Optic,1
0702-PGIBZ,0.8893463,HIGH,101.7,4,Month-to-Month,Fiber Optic,1
3049-NDXFL,0.8892521,HIGH,85.8,1,Month-to-Month,Fiber Optic,1
7480-QNVZJ,0.88917816,HIGH,95.7,50,Month-to-Month,Fiber Optic,1
9451-LPGOO,0.8891054,HIGH,86.8,7,Month-to-Month,Fiber Optic,1
9874-QLCLH,0.88902706,HIGH,104.2,17,Month-to-Month,Fiber Optic,1
4597-NUCQV,0.8888759,HIGH,101.25,24,Month-to-Month,Fiber Optic,1
5281-BUZGT,0.88876843,HIGH,90.85,36,Month-to-Month,Fiber Optic,1
9850-OWRHQ,0.888578,HIGH,74.1,3,Month-to-Month,Fiber Optic,1
9611-CTWIH,0.88843286,HIGH,89.45,3,Month-to-Month,Fiber Optic,1
5729-KLZAR,0.8883982,HIGH,80.85,4,Month-to-Month,Fiber Optic,1
9025-AOMKI,0.888338,HIGH,93.55,6,Month-to-Month,Fiber Optic,1
3312-ZWLGF,0.8881302,HIGH,79.3,29,Month-to-Month,Fiber Optic,0
4369-HTUIF,0.8881162,HIGH,85.15,6,Month-to-Month,Fiber Optic,1
2408-WITXK,0.8879356,HIGH,34.7,10,Month-to-Month,DSL,1
4441-NIHPT,0.88775563,HIGH,74.3,13,Month-to-Month,Fiber Optic,1
3178-FESZO,0.8876797,HIGH,100.25,1,Month-to-Month,Fiber Optic,1
6086-ESGRL,0.88764,HIGH,80.15,1,Month-to-Month,Fiber Optic,1
2983-ZANRP,0.8876007,HIGH,73.55,2,Month-to-Month,Fiber Optic,1
8485-GJCDN,0.88756347,HIGH,69.05,5,Month-to-Month,Fiber Optic,1
8183-ONMXC,0.88715464,HIGH,80.75,2,Month-to-Month,Fiber Optic,1
7943-RQCHR,0.8871374,HIGH,94.75,9,Month-to-Month,Fiber Optic,1
2990-HWIML,0.8870465,HIGH,89.5,6,Month-to-Month,Fiber Optic,1
1597-LHYNC,0.887015,HIGH,95.0,26,Month-to-Month,Fiber Optic,1
2737-YNGYW,0.8868955,HIGH,80.55,2,Month-to-Month,Fiber Optic,1
5570-PTWEH,0.88688034,HIGH,75.15,3,Month-to-Month,Fiber Optic,1
6424-ELEYH,0.88678676,HIGH,74.75,3,Month-to-Month,Fiber Optic,1
1522-VVDMG,0.8866843,HIGH,89.75,7,Month-to-Month,Fiber Optic,1
3318-NMQXL,0.88667154,HIGH,92.0,3,Month-to-Month,Fiber Optic,0
4629-NRXKX,0.8866651,HIGH,70.4,2,Month-to-Month,Fiber Optic,1
5167-GBFRE,0.88639504,HIGH,25.2,4,Month-to-Month,DSL,1
0404-SWRVG,0.8860497,HIGH,74.4,3,Month-to-Month,Fiber Optic,1
4927-WWOOZ,0.8860188,HIGH,91.45,2,Month-to-Month,Fiber Optic,0
3096-GKWEB,0.88592196,HIGH,94.75,18,Month-to-Month,Fiber Optic,0
1965-AKTSX,0.8858341,HIGH,78.95,14,Month-to-Month,Fiber Optic,1
8642-GVWRF,0.8857832,HIGH,79.7,2,Month-to-Month,Fiber Optic,1
7595-EUIVN,0.88572204,HIGH,75.8,1,Month-to-Month,Fiber Optic,1
9647-ERGBE,0.88552344,HIGH,100.05,30,Month-to-Month,Fiber Optic,1
6961-VCPMC,0.8855228,HIGH,80.4,46,Month-to-Month,Fiber Optic,1
8413-VONUO,0.88511103,HIGH,95.65,2,Month-to-Month,Fiber Optic,1
6432-TWQLB,0.88509226,HIGH,85.4,5,Month-to-Month,Fiber Optic,1
2612-RANWT,0.88508284,HIGH,100.15,12,Month-to-Month,Fiber Optic,1
3791-LGQCY,0.8848756,HIGH,100.65,56,Month-to-Month,Cable,1
9846-GKXAS,0.8846752,HIGH,90.8,9,Month-to-Month,Fiber Optic,1
5167-ZFFMM,0.8843001,HIGH,90.85,1,Month-to-Month,Fiber Optic,1
1915-IOFGU,0.88425434,HIGH,70.5,1,Month-to-Month,Fiber Optic,1
5331-RGMTT,0.8841493,HIGH,99.05,54,Month-to-Month,Fiber Optic,0
6402-ZFPPI,0.88404214,HIGH,102.8,25,Month-to-Month,Fiber Optic,1
4529-CKBCL,0.8837171,HIGH,80.2,2,Month-to-Month,Fiber Optic,1
1640-PLFMP,0.8834215,HIGH,70.25,1,Month-to-Month,Fiber Optic,0
3671-SHRSP,0.8834038,HIGH,80.6,4,Month-to-Month,Fiber Optic,1
7228-OMTPN,0.883318,HIGH,88.45,4,Month-to-Month,Fiber Optic,1
0880-TKATG,0.8833035,HIGH,101.15,4,Month-to-Month,Fiber Optic,1
5914-DVBWJ,0.88317704,HIGH,85.45,18,Month-to-Month,Fiber Optic,1
7314-OXENN,0.8829703,HIGH,82.0,2,Month-to-Month,Fiber Optic,1
9191-MYQKX,0.882861,HIGH,75.15,7,Month-to-Month,Fiber Optic,1
3440-JPSCL,0.8825972,HIGH,99.95,6,Month-to-Month,Fiber Optic,1
4803-AXVYP,0.8823381,HIGH,99.55,38,Month-to-Month,Fiber Optic,1
8752-STIVR,0.88233525,HIGH,79.0,4,Month-to-Month,Fiber Optic,1
9837-BMCLM,0.8822816,HIGH,78.5,3,Month-to-Month,Fiber Optic,1
4210-QFJMF,0.8822816,HIGH,79.15,4,Month-to-Month,Fiber Optic,1
7294-TMAOP,0.88215125,HIGH,90.55,1,Month-to-Month,Fiber Optic,1
4373-MAVJG,0.8821191,HIGH,90.9,14,Month-to-Month,Fiber Optic,1
2929-ERCFZ,0.88179433,HIGH,94.2,8,Month-to-Month,Fiber Optic,1
3754-DXMRT,0.88173175,HIGH,44.15,2,Month-to-Month,DSL,1
3070-DVEYC,0.88170254,HIGH,73.75,7,Month-to-Month,Fiber Optic,1
2386-LAHRK,0.88139737,HIGH,53.5,1,Month-to-Month,DSL,1
2777-PHDEI,0.88117576,HIGH,78.05,1,Month-to-Month,Fiber Optic,1
5159-YFPKQ,0.88101155,HIGH,75.8,2,Month-to-Month,Fiber Optic,1
9355-NPPFS,0.8808493,HIGH,78.8,26,Month-to-Month,Fiber Optic,0
2612-RRIDN,0.880639,HIGH,81.0,4,Month-to-Month,Fiber Optic,1
1393-IMKZG,0.88058746,HIGH,95.85,1,Month-to-Month,Fiber Optic,0
1587-FKLZB,0.8805695,HIGH,99.5,66,Month-to-Month,Fiber Optic,1
9444-JTXHZ,0.8802335,HIGH,76.2,1,Month-to-Month,Fiber Optic,1
6899-PPEEA,0.8801302,HIGH,96.55,37,Month-to-Month,Fiber Optic,1
6023-YEBUP,0.88004977,HIGH,100.95,3,Month-to-Month,Cable,1
5896-NPFWW,0.8799905,HIGH,50.15,3,Month-to-Month,Cable,1
3066-RRJIO,0.87998974,HIGH,69.95,1,Month-to-Month,Fiber Optic,1
8120-JDCAM,0.87986624,HIGH,69.55,4,Month-to-Month,Fiber Optic,0
4385-GZQXV,0.8797566,HIGH,94.45,16,Month-to-Month,Fiber Optic,1
2575-GFSOE,0.87973005,HIGH,69.0,7,Month-to-Month,Fiber Optic,1
8840-DQLGN,0.8792255,HIGH,100.5,35,Month-to-Month,Cable,1
4090-KPJIP,0.87922376,HIGH,74.95,3,Month-to-Month,Fiber Optic,0
8780-IXSTS,0.8790549,HIGH,90.1,6,Month-to-Month,Fiber Optic,1
2430-USGXP,0.8790472,HIGH,101.05,24,Month-to-Month,Fiber Optic,1
6646-VRFOL,0.87899107,HIGH,103.85,53,Month-to-Month,Fiber Optic,1
9185-TQCVP,0.8787988,HIGH,85.15,14,Month-to-Month,Fiber Optic,1
5229-PRWKT,0.878712,HIGH,86.55,8,Month-to-Month,Fiber Optic,1
7779-LGOVN,0.8784547,HIGH,86.65,10,Month-to-Month,Cable,1
0612-RTZZA,0.87835497,HIGH,25.25,1,Month-to-Month,DSL,1
4581-SSPWD,0.8783316,HIGH,75.8,3,Month-to-Month,Fiber Optic,1
8042-JVNFH,0.8782491,HIGH,71.35,1,Month-to-Month,Fiber Optic,1
5955-ERIHD,0.8782111,HIGH,94.7,18,Month-to-Month,Fiber Optic,1
0643-OKLRP,0.87811166,HIGH,80.35,47,Month-to-Month,Fiber Optic,1
0195-IESCP,0.87785625,HIGH,85.25,10,Month-to-Month,Fiber Optic,1
3473-XIIIT,0.8776125,HIGH,100.0,16,Month-to-Month,Cable,1
7216-EWTRS,0.87752676,HIGH,100.8,1,Month-to-Month,Fiber Optic,1
7563-BIUPC,0.8774466,HIGH,80.6,5,Month-to-Month,Fiber Optic,1
4816-JBHOV,0.8773694,HIGH,44.7,2,Month-to-Month,Cable,1
2077-MPJQO,0.87716097,HIGH,75.4,7,Month-to-Month,Fiber Optic,0
